2+8,40.,4.,43.,1.,43.,1.,42.,2.,44.,0.,43.,1.,44.,0.,42.,2.,44.,0.,45.,3.,0.1,0.1,0.971799582032,2.0600210776255315e-05,0.004538745506883517,1217.1185467243195
2+8,43.,1.,39.,5.,44.,0.,42.,2.,44.,0.,43.,1.,42.,2.,43.,1.,44.,0.,48.,0.,0.1,0.1,0.97481305604,2.2134493400005743e-05,0.004704730959364812,1124.692052602768
2+8,44.,0.,44.,0.,43.,1.,42.,2.,44.,0.,42.,2.,43.,1.,42.,2.,44.,0.,43.,5.,0.1,0.1,0.974072394687,8.420123831406205e-05,0.009176123272606033,1263.9257261753082
2+8,44.,0.,42.,2.,44.,0.,42.,2.,44.,0.,38.,6.,42.,2.,44.,0.,43.,1.,46.,2.,0.1,0.1,0.972581916819,1.731279078496163e-06,0.0013157807866419706,1192.7469470500946
2+8,44.,0.,43.,1.,40.,4.,44.,0.,44.,0.,43.,1.,41.,3.,43.,1.,41.,3.,47.,1.,0.1,0.1,0.971678134891,6.791079341115995e-07,0.0008240800532178894,1081.5203936100006
2+8,44.,0.,44.,0.,44.,0.,41.,3.,43.,1.,42.,2.,44.,0.,43.,1.,42.,2.,47.,1.,0.1,0.1,0.978591491646,9.061758077295834e-06,0.0030102754155219478,1036.29740524292
2+8,43.,1.,42.,2.,42.,2.,42.,2.,43.,1.,43.,1.,43.,1.,42.,2.,43.,1.,48.,0.,0.1,0.1,0.977320560068,5.158697697918424e-07,0.0007182407464018192,1120.4633042812347
2+8,43.,1.,43.,1.,43.,1.,42.,2.,44.,0.,43.,1.,42.,2.,43.,1.,43.,1.,45.,3.,0.1,0.1,0.975167560646,5.513990905000595e-06,0.0023481888563317466,1055.4510147571564
2+8,44.,0.,44.,0.,44.,0.,42.,2.,42.,2.,44.,0.,42.,2.,42.,2.,40.,4.,45.,3.,0.1,0.1,0.973774386849,3.639046947487936e-06,0.0019076286188584863,1192.4457521438599
2+8,44.,0.,43.,1.,42.,2.,41.,3.,43.,1.,42.,2.,42.,2.,42.,2.,43.,1.,47.,1.,0.1,0.1,0.972840841146,1.4202920281095015e-06,0.0011917600547549417,1089.447476387024
