2+8,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,43.,1.,43.,1.,48.,0.,0.0,0.01,0.869013525921,0.0010203732418915716,0.03194328163936153,1435.5104582309723
2+8,43.,1.,44.,0.,42.,2.,44.,0.,42.,2.,44.,0.,44.,0.,42.,2.,43.,1.,48.,0.,0.0,0.01,0.930776031641,8.540403266242382e-05,0.009241430228185668,1500.6637411117554
2+8,44.,0.,42.,2.,43.,1.,43.,1.,43.,1.,42.,2.,43.,1.,44.,0.,44.,0.,48.,0.,0.0,0.01,0.924439138883,0.0001264574843405593,0.011245331668766345,1526.4312012195587
2+8,44.,0.,43.,1.,42.,2.,43.,1.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,48.,0.,0.0,0.01,0.916289927413,0.0020191380932386544,0.044934820498569415,1562.570247888565
2+8,42.,2.,42.,2.,44.,0.,44.,0.,44.,0.,42.,2.,42.,2.,43.,1.,44.,0.,48.,0.,0.0,0.01,0.89976134523,3.6204196125739273e-05,0.006016992282340012,1531.863784790039
2+8,43.,1.,43.,1.,43.,1.,44.,0.,43.,1.,44.,0.,43.,1.,42.,2.,44.,0.,48.,0.,0.0,0.01,0.916806786395,3.9314614010958405e-06,0.0019827913155689987,1524.7655942440033
2+8,44.,0.,41.,3.,44.,0.,44.,0.,43.,1.,41.,3.,43.,1.,44.,0.,44.,0.,47.,1.,0.0,0.01,0.877519270359,3.1395675510950474e-05,0.005603184408079969,1497.5282435417175
2+8,44.,0.,44.,0.,44.,0.,44.,0.,43.,1.,44.,0.,44.,0.,44.,0.,44.,0.,47.,1.,0.0,0.01,0.881569887045,0.0009525131392550208,0.030862811590245967,1407.1587843894958
2+8,43.,1.,44.,0.,42.,2.,44.,0.,44.,0.,44.,0.,44.,0.,43.,1.,44.,0.,47.,1.,0.0,0.01,0.895676905757,0.0008797835648243317,0.029661145709906953,1542.344106912613
2+8,41.,3.,44.,0.,44.,0.,44.,0.,44.,0.,43.,1.,44.,0.,44.,0.,43.,1.,47.,1.,0.0,0.01,0.860068246185,0.0003782296895887165,0.019448128176992163,1457.88565325737
