1+2,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,48.,0.,0.001,0.01,0.800089265089,1.8946087565778584e-05,0.0043527103700773135,957.4636976718903
1+2,44.,0.,39.,5.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,48.,0.,0.001,0.01,0.82421088774,0.002116620004310297,0.04600673868370042,996.3751139640808
1+2,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,48.,0.,0.001,0.01,0.839987818614,0.0008097807498990718,0.02845664684918221,1036.5955047607422
1+2,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,43.,1.,44.,0.,44.,0.,48.,0.,0.001,0.01,0.825562609062,0.0005709707888320413,0.02389499505821337,960.436407327652
1+2,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,48.,0.,0.001,0.01,0.81514441483,0.000424379478360175,0.02060047277030736,876.6131100654602
1+2,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,48.,0.,0.001,0.01,0.836898188511,0.000755129516650926,0.027479620023772636,1010.7557892799377
1+2,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,46.,2.,0.001,0.01,0.820117557574,0.0004916471880101551,0.022173118590089105,961.5169894695282
1+2,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,48.,0.,0.001,0.01,0.843457253172,0.0008734258170369151,0.029553778388505845,910.5365335941315
1+2,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,48.,0.,0.001,0.01,0.842126487783,0.0007434056697530537,0.027265466615355286,893.491366147995
1+2,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,48.,0.,0.001,0.01,0.816854165378,0.0004469479428414765,0.021141143366466168,904.79433989524841+16,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,48.,0.,0.0,0.1,0.972942592905,2.70468376156783e-06,0.0016445922782160416,630.4710848331451
1+16,44.,0.,39.,5.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,48.,0.,0.0,0.1,0.968572525201,6.898792787194382e-08,0.0002626555308230608,591.4536638259888
1+16,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,48.,0.,0.0,0.1,0.977270263958,3.5963432337177876e-07,0.0005996951920532453,620.6579611301422
1+16,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,43.,1.,44.,0.,44.,0.,48.,0.,0.0,0.1,0.968268727163,1.3799172782728535e-05,0.0037147237828307686,619.3169651031494
1+16,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,48.,0.,0.0,0.1,0.973072303047,2.1723722822721194e-05,0.004660871466015899,670.722156047821
1+16,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,44.,0.,48.,0.,0.0,0.1,0.973183881412,0.00013700116666232084,0.011704749747957913,675.9137742519379
