1+16,43.,1.,44.,0.,43.,1.,42.,2.,44.,0.,43.,1.,43.,1.,41.,3.,43.,1.,47.,1.,0.0,0.01,0.963314811911,2.5128129920374766e-05,0.005012796616697586,933.4678699970245
1+16,43.,1.,43.,1.,44.,0.,43.,1.,41.,3.,44.,0.,43.,1.,42.,2.,43.,1.,47.,1.,0.0,0.01,0.963359460533,3.263499174019473e-06,0.0018065157552646677,961.0219113826752
1+16,44.,0.,44.,0.,41.,3.,42.,2.,42.,2.,42.,2.,43.,1.,43.,1.,42.,2.,47.,1.,0.0,0.01,0.955737781785,3.897295499862418e-06,0.0019741569086226198,927.1803584098816
1+16,44.,0.,43.,1.,41.,3.,44.,0.,42.,2.,44.,0.,42.,2.,44.,0.,44.,0.,48.,0.,0.0,0.01,0.958125071426,4.6082201283726e-05,0.006788387237313882,945.1673045158386
1+16,43.,1.,44.,0.,44.,0.,44.,0.,43.,1.,44.,0.,44.,0.,41.,3.,43.,1.,45.,3.,0.0,0.01,0.968128224573,0.00016235397925239842,0.012741820091823555,926.4892497062683
1+16,44.,0.,42.,2.,42.,2.,42.,2.,43.,1.,44.,0.,43.,1.,42.,2.,43.,1.,48.,0.,0.0,0.01,0.949284051698,0.0005860940406368156,0.024209379187348355,932.088728427887
1+16,44.,0.,42.,2.,43.,1.,43.,1.,44.,0.,42.,2.,44.,0.,44.,0.,40.,4.,48.,0.,0.0,0.01,0.967816222778,3.00023043567077e-05,0.0054774359290372075,951.8737621307373
1+16,43.,1.,44.,0.,44.,0.,43.,1.,43.,1.,43.,1.,43.,1.,41.,3.,42.,2.,47.,1.,0.0,0.01,0.956388589074,6.602597361090235e-05,0.008125636812638278,919.13321185112
1+16,44.,0.,44.,0.,42.,2.,43.,1.,41.,3.,43.,1.,42.,2.,42.,2.,43.,1.,46.,2.,0.0,0.01,0.943580059355,2.0412208541905858e-05,0.004517987222415072,937.905270576477
1+16,43.,1.,43.,1.,44.,0.,44.,0.,41.,3.,43.,1.,44.,0.,42.,2.,44.,0.,48.,0.,0.0,0.01,0.96162219152,6.520204261369154e-06,0.002553469064110461,939.5902695655823
