3+8,0.0,0.01,0.782142857143,0.00010331632653061294,0.01016446390768411,253.8292100429535
3+8,0.0,0.01,0.782142857143,0.00010331632653061294,0.01016446390768411,237.70767068862915
3+8,0.0,0.01,0.782142857143,0.00010331632653061294,0.01016446390768411,270.57309579849243
3+8,0.0,0.01,0.782142857143,0.00010331632653061294,0.01016446390768411,280.9664406776428
3+8,0.0,0.01,0.703571428571,0.00021556122448979542,0.014682003422210316,290.46575570106506
3+8,0.0,0.01,0.782142857143,0.00010331632653061294,0.01016446390768411,218.3736982345581
3+8,0.0,0.01,0.782142857143,0.00010331632653061294,0.01016446390768411,225.91479682922363
3+8,0.0,0.01,0.782142857143,0.00010331632653061294,0.01016446390768411,327.59457993507385
3+8,0.0,0.01,0.782142857143,0.00010331632653061294,0.01016446390768411,262.7202818393707
3+8,0.0,0.01,0.782142857143,0.00010331632653061294,0.01016446390768411,226.731538772583
