1+16,0.0,0.01,0.817642527692,0.0002135729753502095,0.014614136147929151,462.7401478290558
1+16,0.0,0.01,0.82994076352,5.745903482924392e-05,0.007580173799408819,475.12373876571655
1+16,0.0,0.01,0.833721263366,0.0002612494578335574,0.016163213103636213,483.0327160358429
1+16,0.0,0.01,0.834722442315,8.149679775424396e-06,0.002854764399284886,494.094443321228
1+16,0.0,0.01,0.760678661208,0.00041884407759623166,0.0204656804821201,484.76210165023804
1+16,0.0,0.01,0.816665490781,7.335706396310148e-05,0.008564873843968835,485.79515051841736
1+16,0.0,0.01,0.80403979271,9.844897433206029e-06,0.0031376579535070466,470.05649852752686
1+16,0.0,0.01,0.828813896343,1.1304108603202856e-05,0.0033621583251243325,478.7294661998749
1+16,0.0,0.01,0.834624677802,1.4864471823256642e-06,0.001219199402200339,488.9525079727173
1+16,0.0,0.01,0.808863600192,8.372058331926797e-07,0.0009149895262748529,478.10139083862305
