2+8,0.1,0.01,0.782142857143,0.00010331632653061294,0.01016446390768411,216.6759958267212
2+8,0.1,0.01,0.783571428571,0.00011270408163265391,0.010616217859136742,215.8663375377655
2+8,0.1,0.01,0.782142857143,0.00010331632653061294,0.01016446390768411,229.22112131118774
2+8,0.1,0.01,0.783571428571,0.00011270408163265391,0.010616217859136742,218.68656516075134
2+8,0.1,0.01,0.788186813187,0.0001458232701364576,0.01207573062536829,238.7003412246704
2+8,0.1,0.01,0.783571428571,0.00011270408163265391,0.010616217859136742,232.86294412612915
2+8,0.1,0.01,0.782142857143,0.00010331632653061294,0.01016446390768411,237.42137503623962
2+8,0.1,0.01,0.787962962963,0.00014411865569272987,0.012004942969157741,312.95329570770264
2+8,0.1,0.01,0.783613445378,3.57495939552289e-05,0.0059790964162847295,254.7788200378418
2+8,0.1,0.01,0.785056358736,0.00012289482877993728,0.011085794007644976,210.78423643112183
