1+2,0.0,0.01,0.629285714286,0.0014571938775510191,0.03817320889774685,163.30372142791748
1+2,0.0,0.01,0.779571428571,8.744693877551092e-05,0.009351306795069389,164.18231678009033
1+2,0.0,0.01,0.709395604396,0.00016487169423982565,0.012840237312441919,235.77879762649536
1+2,0.0,0.01,0.786590296496,0.00013388497976620365,0.011570867718810187,182.01772475242615
1+2,0.0,0.01,0.789075205953,8.129242030939043e-05,0.009016230937004134,205.02534580230713
1+2,0.0,0.01,0.782142857143,0.00010331632653061294,0.01016446390768411,173.29317998886108
1+2,0.0,0.01,0.788597883598,0.00014897966182357743,0.012205722503136692,199.13981914520264
1+2,0.0,0.01,0.785042016807,4.1355836452227746e-05,0.006430850367737361,223.84899044036865
1+2,0.0,0.01,0.783571428571,0.00011270408163265391,0.010616217859136742,197.86578392982483
1+2,0.0,0.01,0.785052910053,0.00012287065031774068,0.011084703438420926,213.40055131912231
