4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.1,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,56.6008620262146
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.1,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,57.55209803581238
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.1,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,64.39000415802002
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.1,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,68.2133891582489
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.1,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,58.332831382751465
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.1,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,65.27394723892212
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.1,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,55.40609073638916
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.1,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,61.2885365486145
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.1,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,63.12326622009277
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.1,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,49.47565269470215
