1+16,2.,3.,0.,5.,0.,0.,2.,3.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,1.,4.,0.,3.,1.,1.,1.,4.,0.,7.,6.,1.,0.0,0.01,0.6222677215,8.511589426999036e-05,0.009225827565589461,281.18474674224854
1+16,4.,1.,0.,5.,0.,0.,5.,0.,0.,4.,1.,0.,4.,1.,0.,1.,4.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,12.,2.,0.,0.0,0.01,0.793690910686,1.0054847866030845e-07,0.0003170938010436477,283.29571318626404
1+16,3.,2.,0.,3.,1.,1.,5.,0.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,3.,2.,0.,1.,4.,0.,5.,0.,0.,12.,2.,0.,0.0,0.01,0.734471035531,0.0016758083118886629,0.04093663776971263,277.09334993362427
1+16,5.,0.,0.,4.,1.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,4.,1.,0.,3.,2.,0.,4.,1.,0.,13.,1.,0.,0.0,0.01,0.800196816853,0.0005127455354199972,0.02264388516619878,281.3394966125488
1+16,5.,0.,0.,4.,1.,0.,3.,2.,0.,4.,0.,1.,0.,5.,0.,5.,0.,0.,5.,0.,0.,4.,0.,1.,5.,0.,0.,5.,9.,0.,0.0,0.01,0.770890128262,0.004171629633312279,0.06458815397046334,280.8049108982086
1+16,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,4.,1.,0.,2.,2.,1.,5.,0.,0.,10.,4.,0.,0.0,0.01,0.810197412526,9.367072722633278e-06,0.0030605673857363896,282.7122759819031
1+16,3.,2.,0.,4.,1.,0.,5.,0.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,0.,4.,1.,11.,3.,0.,0.0,0.01,0.755468064813,1.458248209268184e-05,0.00381870162393998,280.79359006881714
1+16,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,2.,1.,2.,5.,0.,0.,3.,2.,0.,11.,3.,0.,0.0,0.01,0.827987841146,0.0006262123325589414,0.02502423490456684,280.89406967163086
1+16,5.,0.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,3.,2.,0.,5.,0.,0.,4.,0.,1.,5.,0.,0.,4.,1.,0.,11.,3.,0.,0.0,0.01,0.787680291894,3.838886596666831e-05,0.006195874915350399,270.2290267944336
1+16,4.,1.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,3.,2.,0.,5.,0.,0.,5.,0.,0.,4.,1.,0.,13.,1.,0.,0.0,0.01,0.756169586119,0.0009927208737935526,0.03150747330068777,271.1319525241852
