1+2,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,4.,1.,0.,5.,0.,0.,4.,1.,0.,4.,1.,0.,5.,0.,0.,0.,14.,0.,0.0,0.1,0.737972741519,0.02997524734042222,0.17313361123832144,264.86576628685
1+2,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,0.,5.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,0.,5.,0.,13.,1.,0.,0.0,0.1,0.805641445186,0.0011140508671929296,0.03337740054577243,223.58896398544312
1+2,0.,5.,0.,5.,0.,0.,0.,5.,0.,5.,0.,0.,0.,5.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.,0.0,0.1,0.6446031767,0.0026545599675922914,0.051522421988803004,261.56032133102417
1+2,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,0.,5.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,0.,5.,0.,0.,14.,0.,0.0,0.1,0.689258277544,0.018592805988339938,0.13635543989273013,230.68484473228455
1+2,3.,2.,0.,5.,0.,0.,4.,1.,0.,0.,5.,0.,5.,0.,0.,5.,0.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,0.,14.,0.,0.0,0.1,0.753483968988,0.031697775866476964,0.17803869204888292,252.59175753593445
1+2,5.,0.,0.,0.,5.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,0.,5.,0.,0.,5.,0.,5.,0.,0.,13.,1.,0.,0.0,0.1,0.693392319008,0.0068052966597394364,0.0824942219779024,275.39562821388245
1+2,0.,5.,0.,3.,2.,0.,5.,0.,0.,0.,5.,0.,2.,3.,0.,5.,0.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,0.,14.,0.,0.0,0.1,0.681235612416,0.024084481022235357,0.1551917556516304,212.27416849136353
1+2,5.,0.,0.,0.,5.,0.,5.,0.,0.,5.,0.,0.,0.,5.,0.,1.,3.,1.,4.,1.,0.,4.,1.,0.,5.,0.,0.,14.,0.,0.,0.0,0.1,0.733012396309,0.0048609655897952735,0.06972062528258961,227.08412790298462
1+2,5.,0.,0.,5.,0.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,3.,2.,0.,0.,5.,0.,5.,0.,0.,1.,4.,0.,14.,0.,0.,0.0,0.1,0.761278140197,0.0036321428604726425,0.060267261929447584,268.86036372184753
1+2,0.,5.,0.,5.,0.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.,0.0,0.1,0.778230504619,0.0004024858463011694,0.020062049902768397,248.05500769615173
