4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.0,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,52.395007610321045
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.0,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,63.04254961013794
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.0,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,66.15303015708923
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.0,0.1,0.29936798518,0.0011857422953891125,0.034434608976858044,110.51234364509583
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.0,0.1,0.291937644623,0.0010294426677598658,0.032084928981686495,116.26562237739563
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.0,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,61.738945960998535
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.0,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,60.17678499221802
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.0,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,61.78791856765747
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.0,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,61.43743371963501
4+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.0,0.1,0.292960662526,0.0010503067011303582,0.03240843564768837,56.447078704833984
