1+2,2.,3.,0.,3.,2.,0.,3.,2.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,4.,0.,1.,0.,14.,0.,0.0,0.01,0.378269190009,0.001645298510561956,0.0405622794054027,231.46561002731323
1+2,0.,5.,0.,0.,5.,0.,4.,1.,0.,0.,5.,0.,0.,5.,0.,0.,4.,1.,0.,5.,0.,0.,5.,0.,3.,2.,0.,0.,14.,0.,0.0,0.01,0.343383425055,0.0018906544832367686,0.04348165685937886,245.47540712356567
1+2,0.,5.,0.,0.,3.,2.,2.,3.,0.,5.,0.,0.,3.,2.,0.,5.,0.,0.,5.,0.,0.,3.,2.,0.,0.,5.,0.,0.,14.,0.,0.0,0.01,0.438497284276,0.006151446296975238,0.07843115641742915,229.56071066856384
1+2,0.,5.,0.,0.,5.,0.,2.,3.,0.,0.,5.,0.,0.,3.,2.,0.,5.,0.,0.,5.,0.,0.,5.,0.,5.,0.,0.,5.,9.,0.,0.0,0.01,0.378403187017,0.0012333917411759818,0.035119677407060304,242.4750292301178
1+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,3.,2.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,5.,0.,0.,0.,5.,0.,0.,14.,0.,0.0,0.01,0.35700025816,0.00277302651180819,0.05265953391180167,224.25713753700256
1+2,0.,5.,0.,0.,5.,0.,3.,2.,0.,4.,1.,0.,4.,1.,0.,5.,0.,0.,0.,3.,2.,2.,3.,0.,0.,5.,0.,10.,4.,0.,0.0,0.01,0.363789113141,0.008246772005403217,0.09081173935897945,240.02977871894836
1+2,0.,5.,0.,5.,0.,0.,5.,0.,0.,1.,4.,0.,0.,5.,0.,0.,2.,3.,4.,1.,0.,0.,5.,0.,4.,1.,0.,11.,3.,0.,0.0,0.01,0.500020035801,6.335323432701698e-06,0.002517006840018854,239.25630068778992
1+2,5.,0.,0.,5.,0.,0.,4.,1.,0.,0.,3.,2.,0.,5.,0.,4.,1.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,2.,12.,0.,0.0,0.01,0.456458823009,0.001975601791187716,0.044447742250734355,221.26779651641846
1+2,5.,0.,0.,0.,5.,0.,4.,1.,0.,3.,2.,0.,4.,1.,0.,0.,5.,0.,0.,5.,0.,5.,0.,0.,0.,5.,0.,0.,14.,0.,0.0,0.01,0.45504942648,0.006999899720964745,0.08366540336940201,208.91980862617493
1+2,3.,2.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,2.,3.,0.,0.,5.,0.,0.,14.,0.,0.0,0.01,0.341399272429,0.0012730122349595377,0.03567929700764209,219.2659089565277
