1+2,5.,0.,0.,0.,5.,0.,3.,2.,0.,5.,0.,0.,0.,5.,0.,4.,1.,0.,4.,1.,0.,1.,4.,0.,2.,2.,1.,0.,14.,0.,0.001,0.01,0.489622681387,0.008948862302452794,0.09459842653264797,236.08146286010742
1+2,3.,2.,0.,2.,3.,0.,1.,4.,0.,5.,0.,0.,2.,2.,1.,5.,0.,0.,5.,0.,0.,5.,0.,0.,2.,3.,0.,0.,14.,0.,0.001,0.01,0.550094694189,0.012932546821237692,0.11372135604730403,236.40239834785461
1+2,1.,4.,0.,0.,5.,0.,0.,5.,0.,1.,3.,1.,2.,3.,0.,0.,5.,0.,5.,0.,0.,2.,3.,0.,5.,0.,0.,7.,7.,0.,0.001,0.01,0.472907756776,0.00354879910990845,0.059571797940875096,229.13259601593018
1+2,3.,2.,0.,0.,5.,0.,1.,4.,0.,5.,0.,0.,0.,5.,0.,0.,5.,0.,4.,1.,0.,0.,5.,0.,0.,4.,1.,13.,1.,0.,0.001,0.01,0.422705696593,0.007346486601227867,0.08571164799038615,229.73782587051392
1+2,2.,3.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,5.,0.,0.,5.,0.,0.,3.,2.,0.,3.,2.,0.,5.,0.,0.,0.,14.,0.,0.001,0.01,0.363590448187,0.0029968546222747796,0.05474353498153713,242.68237829208374
1+2,5.,0.,0.,0.,4.,1.,0.,5.,0.,0.,5.,0.,5.,0.,0.,5.,0.,0.,0.,5.,0.,5.,0.,0.,4.,1.,0.,0.,14.,0.,0.001,0.01,0.470140807673,0.00782122981120285,0.08843771713020893,269.1625943183899
1+2,0.,5.,0.,0.,5.,0.,5.,0.,0.,0.,5.,0.,1.,4.,0.,0.,5.,0.,0.,5.,0.,4.,1.,0.,2.,3.,0.,0.,14.,0.,0.001,0.01,0.433002622738,0.00588190703454186,0.0766935918740403,189.53586506843567
1+2,4.,1.,0.,3.,2.,0.,3.,2.,0.,0.,5.,0.,2.,3.,0.,4.,1.,0.,1.,4.,0.,5.,0.,0.,2.,1.,2.,14.,0.,0.,0.001,0.01,0.547694686504,0.003597276065802666,0.05997729625285443,272.00705218315125
1+2,0.,5.,0.,0.,5.,0.,0.,5.,0.,5.,0.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,3.,2.,0.,0.,5.,0.,0.,14.,0.,0.001,0.01,0.326540376704,0.0016012466936507924,0.04001558063618211,195.9878067970276
1+2,1.,3.,1.,5.,0.,0.,4.,1.,0.,3.,2.,0.,0.,5.,0.,3.,2.,0.,5.,0.,0.,5.,0.,0.,2.,3.,0.,9.,5.,0.,0.001,0.01,0.6306951165,9.27898361907349e-05,0.009632748112077616,223.17442750930786
