3+8,5.,0.,0.,0.,5.,0.,0.,5.,0.,2.,3.,0.,3.,2.,0.,2.,3.,0.,3.,2.,0.,0.,5.,0.,5.,0.,0.,3.,11.,0.,0.001,0.01,0.556487628641,0.001373314564220277,0.037058259055442376,426.4665677547455
3+8,5.,0.,0.,3.,1.,1.,0.,5.,0.,0.,5.,0.,1.,4.,0.,2.,3.,0.,2.,3.,0.,4.,1.,0.,0.,5.,0.,0.,13.,1.,0.001,0.01,0.535362104976,0.007689395278033219,0.08768919704292667,379.3247380256653
3+8,0.,5.,0.,4.,1.,0.,5.,0.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,3.,2.,0.,3.,2.,0.,0.,5.,0.,0.,14.,0.,0.001,0.01,0.436368276843,0.006046291813762457,0.07775790515286826,368.98820900917053
3+8,0.,5.,0.,0.,4.,1.,5.,0.,0.,1.,4.,0.,0.,5.,0.,5.,0.,0.,0.,5.,0.,0.,5.,0.,3.,2.,0.,0.,14.,0.,0.001,0.01,0.466204251826,0.007602596381546753,0.08719286886865664,399.20342326164246
3+8,5.,0.,0.,5.,0.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,5.,0.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.001,0.01,0.43966381895,0.006209447418453642,0.0788000470713923,340.18466448783875
3+8,2.,3.,0.,0.,5.,0.,5.,0.,0.,0.,3.,2.,0.,5.,0.,0.,5.,0.,0.,5.,0.,4.,1.,0.,0.,5.,0.,14.,0.,0.,0.001,0.01,0.469972710416,0.009812651768159934,0.09905882983439655,334.0380582809448
3+8,2.,3.,0.,0.,5.,0.,4.,1.,0.,0.,5.,0.,0.,5.,0.,1.,4.,0.,0.,5.,0.,5.,0.,0.,1.,1.,3.,0.,14.,0.,0.001,0.01,0.459658325731,0.007245902194052485,0.08512286528338014,335.961950302124
3+8,4.,1.,0.,4.,1.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,3.,2.,0.,0.,5.,0.,5.,0.,0.,0.,5.,0.,0.,14.,0.,0.001,0.01,0.444528393332,0.006454252177587519,0.08033836056074034,389.78277826309204
3+8,0.,5.,0.,1.,0.,4.,0.,5.,0.,5.,0.,0.,5.,0.,0.,1.,4.,0.,0.,5.,0.,0.,5.,0.,5.,0.,0.,1.,13.,0.,0.001,0.01,0.509297965277,0.00043567995836006504,0.020872948003577863,419.33069467544556
3+8,0.,5.,0.,0.,5.,0.,0.,5.,0.,3.,2.,0.,1.,4.,0.,2.,3.,0.,4.,1.,0.,0.,5.,0.,2.,2.,1.,0.,14.,0.,0.001,0.01,0.468884865515,0.007751139033706134,0.08804055334734177,285.64868211746216
