4+16,4.,1.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,3.,2.,0.,4.,1.,0.,5.,0.,0.,4.,1.,0.,5.,0.,0.,0.,14.,0.,0.001,0.01,0.755695206125,0.033201568996131074,0.1822129770245003,689.7496521472931
4+16,5.,0.,0.,4.,1.,0.,4.,1.,0.,5.,0.,0.,2.,3.,0.,1.,4.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,10.,4.,0.,0.001,0.01,0.701255124329,0.0001982044766690654,0.014078511166634965,675.0429787635803
4+16,2.,3.,0.,0.,5.,0.,5.,0.,0.,5.,0.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,4.,1.,0.,0.,5.,0.,0.,14.,0.,0.001,0.01,0.565168806101,0.014039455620381738,0.11848820878206294,617.1270003318787
4+16,1.,3.,1.,5.,0.,0.,5.,0.,0.,5.,0.,0.,1.,4.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,0.,5.,0.,13.,1.,0.,0.001,0.01,0.663647845568,0.0036924358573808833,0.06076541662311617,675.2278740406036
4+16,4.,1.,0.,5.,0.,0.,0.,5.,0.,2.,3.,0.,4.,1.,0.,5.,0.,0.,4.,1.,0.,4.,1.,0.,3.,2.,0.,13.,1.,0.,0.001,0.01,0.732942742608,0.0021353107386915876,0.04620942261802875,601.7461144924164
4+16,4.,1.,0.,5.,0.,0.,1.,4.,0.,2.,3.,0.,2.,3.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,4.,1.,0.,10.,4.,0.,0.001,0.01,0.747205769936,0.0003866152716038532,0.019662534719711324,583.1523175239563
4+16,5.,0.,0.,1.,2.,2.,0.,5.,0.,3.,1.,1.,5.,0.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,0.,14.,0.,0.001,0.01,0.646257340502,0.020773645671926806,0.1441306548653922,570.7335515022278
4+16,5.,0.,0.,5.,0.,0.,5.,0.,0.,1.,4.,0.,5.,0.,0.,4.,1.,0.,4.,1.,0.,3.,2.,0.,2.,3.,0.,13.,1.,0.,0.001,0.01,0.731178791737,0.0005409434030255604,0.023258190020411313,578.389509677887
4+16,2.,3.,0.,1.,4.,0.,4.,1.,0.,3.,2.,0.,1.,4.,0.,5.,0.,0.,5.,0.,0.,3.,2.,0.,3.,2.,0.,12.,2.,0.,0.001,0.01,0.732983429641,9.574574482170926e-05,0.009784975463521063,563.0884447097778
4+16,5.,0.,0.,5.,0.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,4.,1.,0.,4.,0.,1.,5.,0.,0.,5.,0.,0.,0.,14.,0.,0.001,0.01,0.793673369808,0.031178738924332546,0.1765750235008693,577.8630473613739
