4+16,5.,0.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,3.,2.,0.,2.,3.,0.,3.,1.,1.,5.,0.,0.,0.,5.,0.,0.,14.,0.,0.0,0.01,0.664215573594,0.02244290031168954,0.1498095467975574,580.4455797672272
4+16,2.,3.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,0.,5.,0.,5.,0.,0.,13.,1.,0.,0.0,0.01,0.776150701988,7.44582114118207e-05,0.008628917163342149,699.361688375473
4+16,5.,0.,0.,5.,0.,0.,3.,2.,0.,1.,4.,0.,5.,0.,0.,4.,1.,0.,5.,0.,0.,4.,1.,0.,3.,1.,1.,0.,14.,0.,0.0,0.01,0.652814413081,0.015582748114351305,0.12483087804846726,669.0333521366119
4+16,5.,0.,0.,3.,2.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,3.,2.,0.,4.,0.,1.,4.,1.,0.,0.,14.,0.,0.0,0.01,0.764586688604,0.03187581289489387,0.17853798726011746,648.5111699104309
4+16,4.,1.,0.,0.,5.,0.,5.,0.,0.,4.,1.,0.,5.,0.,0.,0.,1.,4.,5.,0.,0.,5.,0.,0.,3.,2.,0.,0.,14.,0.,0.0,0.01,0.654175770292,0.015690412567434718,0.12526137699799855,645.1101994514465
4+16,5.,0.,0.,5.,0.,0.,2.,3.,0.,3.,1.,1.,5.,0.,0.,5.,0.,0.,5.,0.,0.,0.,5.,0.,4.,0.,1.,7.,7.,0.,0.0,0.01,0.732136796234,0.0010198829676018185,0.03193560657951902,582.8776748180389
4+16,5.,0.,0.,0.,5.,0.,4.,1.,0.,5.,0.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,14.,0.,0.,0.0,0.01,0.736187586759,0.0001698388573269153,0.013032223805894192,598.535523891449
4+16,0.,5.,0.,5.,0.,0.,5.,0.,0.,4.,1.,0.,4.,0.,1.,5.,0.,0.,3.,2.,0.,5.,0.,0.,5.,0.,0.,6.,8.,0.,0.0,0.01,0.757188562104,0.001821386778142647,0.04267770821099286,539.9085960388184
4+16,5.,0.,0.,5.,0.,0.,3.,2.,0.,5.,0.,0.,0.,1.,4.,2.,3.,0.,2.,3.,0.,4.,1.,0.,0.,5.,0.,14.,0.,0.,0.0,0.01,0.675424897436,0.007641634173392449,0.08741644109315164,589.4482667446136
4+16,1.,4.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,4.,1.,0.,0.,3.,2.,0.,5.,0.,4.,1.,0.,4.,1.,0.,0.,11.,3.,0.0,0.01,0.675118087855,0.01647445154198147,0.12835284002304534,588.0098884105682
