4+16,4.,1.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,1.,4.,0.,2.,3.,0.,5.,0.,0.,5.,0.,0.,5.,9.,0.,0.1,0.01,0.694001136351,0.0022547656754300753,0.047484372960270575,668.2692279815674
4+16,5.,0.,0.,5.,0.,0.,0.,5.,0.,4.,1.,0.,0.,5.,0.,1.,3.,1.,5.,0.,0.,5.,0.,0.,0.,5.,0.,11.,3.,0.,0.1,0.01,0.648399462542,0.005271810441577646,0.07260723408571385,629.7346911430359
4+16,5.,0.,0.,4.,1.,0.,1.,4.,0.,5.,0.,0.,4.,1.,0.,4.,1.,0.,3.,2.,0.,4.,1.,0.,5.,0.,0.,6.,8.,0.,0.1,0.01,0.735460765661,2.968288432324115e-05,0.005448200099412754,655.651349067688
4+16,1.,3.,1.,4.,1.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,2.,3.,0.,3.,2.,0.,2.,12.,0.,0.1,0.01,0.732694686952,0.0013050965323297176,0.036126119807276806,656.5747566223145
4+16,4.,1.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,1.,4.,0.,0.,5.,0.,4.,1.,0.,0.,4.,1.,5.,0.,0.,13.,1.,0.,0.1,0.01,0.672975589347,0.001762569552554517,0.04198296741006425,617.1086807250977
4+16,4.,1.,0.,5.,0.,0.,0.,5.,0.,4.,1.,0.,2.,3.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,0.,14.,0.,0.1,0.01,0.632982199038,0.01958115676131167,0.13993268653646176,660.0485353469849
4+16,5.,0.,0.,0.,5.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,3.,2.,0.,4.,1.,0.,1.,4.,0.,1.,4.,0.,14.,0.,0.,0.1,0.01,0.726843503196,0.0021338814807345774,0.046193955023732025,627.792329788208
4+16,5.,0.,0.,3.,2.,0.,5.,0.,0.,3.,2.,0.,4.,1.,0.,0.,5.,0.,5.,0.,0.,3.,2.,0.,5.,0.,0.,13.,1.,0.,0.1,0.01,0.721483579873,9.659514052303501e-05,0.009828282684326648,556.9523165225983
4+16,5.,0.,0.,5.,0.,0.,5.,0.,0.,1.,4.,0.,4.,1.,0.,1.,4.,0.,4.,1.,0.,0.,1.,4.,4.,1.,0.,11.,3.,0.,0.1,0.01,0.695604682114,0.001967331062325277,0.04435460587498526,594.7087354660034
4+16,5.,0.,0.,0.,5.,0.,1.,4.,0.,5.,0.,0.,4.,1.,0.,5.,0.,0.,5.,0.,0.,5.,0.,0.,0.,5.,0.,4.,10.,0.,0.1,0.01,0.681771478818,9.275490134646398e-05,0.009630934603996852,566.0411942005157
