1+4,44.,6.,48.,2.,50.,0.,49.,1.,44.,6.,50.,0.,48.,2.,49.,1.,47.,3.,40.,10.,0.1,0.1,0.786261859154,9.950793294164503e-05,0.00997536630613859,525.9685318470001
1+4,50.,0.,49.,1.,49.,1.,42.,8.,50.,0.,50.,0.,49.,1.,50.,0.,50.,0.,50.,0.,0.1,0.1,0.788765384349,6.454956143734888e-05,0.0080342741699141,692.8231127262115
1+4,46.,4.,46.,4.,50.,0.,50.,0.,47.,3.,50.,0.,50.,0.,36.,14.,50.,0.,50.,0.,0.1,0.1,0.79419846119,0.00022972661569127385,0.015156734994426532,547.3569610118866
1+4,50.,0.,43.,7.,50.,0.,50.,0.,47.,3.,39.,11.,50.,0.,48.,2.,48.,2.,45.,5.,0.1,0.1,0.791178379936,8.10342506378754e-05,0.00900190261210792,662.6346755027771
1+4,47.,3.,49.,1.,45.,5.,50.,0.,42.,8.,47.,3.,48.,2.,50.,0.,47.,3.,45.,5.,0.1,0.1,0.803989242088,7.911378678892309e-05,0.008894593121043992,1006.9625554084778
1+4,50.,0.,32.,18.,49.,1.,50.,0.,48.,2.,46.,4.,45.,5.,50.,0.,49.,1.,40.,10.,0.1,0.1,0.783031011395,0.0003108986248288834,0.017632317624999935,808.5609438419342
1+4,42.,8.,50.,0.,42.,8.,48.,2.,42.,8.,29.,21.,46.,4.,49.,1.,50.,0.,50.,0.,0.1,0.1,0.775152762349,8.342915581956709e-05,0.009133956197594068,598.8565957546234
1+4,45.,5.,49.,1.,50.,0.,45.,5.,50.,0.,49.,1.,46.,4.,50.,0.,43.,7.,49.,1.,0.1,0.1,0.800982210239,1.7928811743159112e-06,0.0013389851284894509,675.8781316280365
1+4,50.,0.,47.,3.,50.,0.,46.,4.,46.,4.,48.,2.,42.,8.,46.,4.,49.,1.,37.,13.,0.1,0.1,0.805839068309,2.2238033637120304e-07,0.00047157219635089075,790.3365013599396
1+4,40.,10.,44.,6.,50.,0.,41.,9.,50.,0.,50.,0.,47.,3.,49.,1.,49.,1.,48.,2.,0.1,0.1,0.799151048172,6.228767955024954e-05,0.007892254402276293,773.1906971931458
