1+16,48.,2.,47.,3.,41.,9.,42.,8.,33.,17.,49.,1.,43.,7.,41.,9.,44.,6.,46.,4.,0.001,0.1,0.803108593978,9.663356520961443e-07,0.0009830237291622945,1231.3135907649994
1+16,47.,3.,39.,11.,37.,13.,42.,8.,43.,7.,46.,4.,45.,5.,49.,1.,35.,15.,45.,5.,0.001,0.1,0.815187931552,0.00021120607686248962,0.01453293077333301,1171.958830833435
1+16,39.,11.,47.,3.,42.,8.,36.,14.,44.,6.,46.,4.,46.,4.,42.,8.,45.,5.,44.,6.,0.001,0.1,0.81577211081,9.03472849457716e-05,0.009505118881201414,1163.962890625
1+16,43.,7.,39.,11.,45.,5.,48.,2.,45.,5.,42.,8.,40.,10.,43.,7.,45.,5.,50.,0.,0.001,0.1,0.813084154837,0.00010134134141727042,0.010066843667072138,1050.6482520103455
1+16,43.,7.,44.,6.,49.,1.,43.,7.,34.,16.,44.,6.,49.,1.,41.,9.,44.,6.,40.,10.,0.001,0.1,0.808181767979,0.0005511104530720086,0.023475741800250072,1076.9686198234558
1+16,38.,12.,44.,6.,47.,3.,48.,2.,44.,6.,44.,6.,43.,7.,45.,5.,44.,6.,48.,2.,0.001,0.1,0.815962292739,6.834549023030304e-05,0.008267133132489342,1061.4895708560944
1+16,37.,13.,48.,2.,43.,7.,43.,7.,45.,5.,36.,14.,48.,2.,36.,14.,41.,9.,36.,14.,0.001,0.1,0.796335303392,0.0001477677156695277,0.012155974484570444,1035.2749621868134
1+16,47.,3.,31.,19.,45.,5.,46.,4.,35.,15.,41.,9.,47.,3.,39.,11.,48.,2.,35.,15.,0.001,0.1,0.792447709106,0.00030919831787208705,0.017584035881221552,987.4511992931366
1+16,46.,4.,43.,7.,46.,4.,41.,9.,47.,3.,43.,7.,41.,9.,43.,7.,49.,1.,45.,5.,0.001,0.1,0.807097642804,0.00019700973239652843,0.014036015545607251,1018.6696650981903
1+16,43.,7.,40.,10.,42.,8.,48.,2.,45.,5.,42.,8.,39.,11.,41.,9.,45.,5.,48.,2.,0.001,0.1,0.817075377008,1.0717814742477019e-05,0.00327380737711873,993.909884929657
