3+8,50.,0.,50.,0.,50.,0.,50.,0.,48.,2.,50.,0.,50.,0.,50.,0.,50.,0.,48.,2.,0.0,0.01,0.785696688136,0.00034133592029196374,0.01847527862555701,815.0438921451569
3+8,50.,0.,50.,0.,49.,1.,50.,0.,50.,0.,49.,1.,50.,0.,50.,0.,50.,0.,49.,1.,0.0,0.01,0.789668039793,0.00012832075127623314,0.011327874967364053,656.3418483734131
3+8,50.,0.,50.,0.,50.,0.,50.,0.,48.,2.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,0.0,0.01,0.786966855431,0.00016563433786105034,0.012869900460417335,727.9509608745575
3+8,49.,1.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,49.,1.,50.,0.,50.,0.,50.,0.,0.0,0.01,0.787617341862,0.00017097137632782411,0.013075602331358358,678.7025003433228
3+8,45.,5.,50.,0.,42.,8.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,0.0,0.01,0.783424082647,0.00013805256760654393,0.011749577337357457,850.775824546814
3+8,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,47.,3.,50.,0.,50.,0.,50.,0.,50.,0.,0.0,0.01,0.789889380934,0.00019027675812800508,0.013794084171412218,640.9345202445984
3+8,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,0.0,0.01,0.790192661883,0.00019293182298387343,0.013889990028213606,453.93059039115906
3+8,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,0.0,0.01,0.788912579957,0.00018185041893790233,0.013485192580675381,868.8945517539978
3+8,46.,4.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,48.,2.,50.,0.,50.,0.,0.0,0.01,0.786863680347,0.0001647955943606558,0.012837273634251776,538.3703272342682
3+8,50.,0.,50.,0.,47.,3.,50.,0.,49.,1.,50.,0.,50.,0.,50.,0.,50.,0.,50.,0.,0.0,0.01,0.790204383494,0.00019303480875025453,0.01389369672730244,724.9331359863281
