1+16,44.,6.,42.,8.,38.,12.,35.,15.,38.,12.,47.,3.,42.,8.,35.,15.,48.,2.,49.,1.,0.0,0.01,0.739658725034,7.933346933191709e-07,0.0008906933778350274,1202.2051184177399
1+16,34.,16.,49.,1.,44.,6.,50.,0.,47.,3.,45.,5.,47.,3.,48.,2.,46.,4.,41.,9.,0.0,0.01,0.773486878088,5.086168548714689e-06,0.002255253544219516,719.0192039012909
1+16,46.,4.,49.,1.,39.,11.,45.,5.,44.,6.,40.,10.,44.,6.,50.,0.,48.,2.,49.,1.,0.0,0.01,0.774926812143,2.3216280659235977e-05,0.004818327579070977,675.6365814208984
1+16,48.,2.,47.,3.,35.,15.,49.,1.,49.,1.,47.,3.,45.,5.,32.,18.,38.,12.,49.,1.,0.0,0.01,0.755955808411,3.6533364802240754e-05,0.006044283646739351,934.421138048172
1+16,48.,2.,46.,4.,46.,4.,49.,1.,48.,2.,49.,1.,48.,2.,31.,19.,42.,8.,46.,4.,0.0,0.01,0.765182649958,1.228614693443179e-05,0.003505160044053879,1094.8426024913788
1+16,49.,1.,36.,14.,40.,10.,45.,5.,47.,3.,24.,26.,33.,17.,49.,1.,47.,3.,41.,9.,0.0,0.01,0.727279277035,2.3654411469800817e-06,0.001537999072489994,930.6067452430725
1+16,41.,9.,34.,16.,46.,4.,44.,6.,40.,10.,46.,4.,49.,1.,48.,2.,47.,3.,49.,1.,0.0,0.01,0.769995783027,4.797931003095196e-05,0.006926709899436525,773.3093132972717
1+16,46.,4.,43.,7.,45.,5.,49.,1.,37.,13.,48.,2.,18.,32.,43.,7.,33.,17.,43.,7.,0.0,0.01,0.716226418891,1.584361042230758e-05,0.003980403298951952,924.166576385498
1+16,39.,11.,26.,24.,20.,30.,49.,1.,47.,3.,44.,6.,42.,8.,48.,2.,49.,1.,47.,3.,0.0,0.01,0.730640354199,7.520846575440251e-05,0.008672281461899314,568.5438828468323
1+16,48.,2.,44.,6.,48.,2.,48.,2.,45.,5.,41.,9.,29.,21.,31.,19.,49.,1.,41.,9.,0.0,0.01,0.734089702257,2.1613540204385977e-06,0.0014701544206098208,1012.6128396987915
